"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"98223099999","2021-01-01","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  76.3","18","  63.9","18","1013.4"," 8","999.9"," 0","  6.0","18","  8.5","16"," 14.0","999.9","  84.9"," ","  64.4","*"," 0.00","I","999.9","000000"
"98223099999","2021-01-02","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  79.2","18","  66.0","18","1012.5"," 8","999.9"," 0","  6.0","18","  4.9","16","  8.9","999.9","  88.7"," ","  65.1"," "," 0.00","I","999.9","000000"
"98223099999","2021-01-03","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  83.8","18","  71.0","18","1012.0"," 8","999.9"," 0","  6.1","18","  5.7","17","  9.9","999.9","  94.5"," ","  68.0"," "," 0.00","I","999.9","000000"
"98223099999","2021-01-04","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  82.8","17","  70.1","17","1011.8"," 8","999.9"," 0","  6.7","17","  5.9","16"," 12.0","999.9","  93.9"," ","  69.8","*"," 0.00","I","999.9","000000"
"98223099999","2021-01-05","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  79.4","18","  71.7","18","1012.1"," 8","999.9"," 0","  6.2","18","  9.9","18"," 20.0","999.9","  86.4"," ","  70.7"," "," 0.00","I","999.9","000000"
"98223099999","2021-01-06","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  79.9","18","  70.4","18","1010.6"," 8","999.9"," 0","  6.2","18","  8.7","16"," 15.0","999.9","  88.3"," ","  69.8","*"," 0.00","I","999.9","000000"
"98223099999","2021-01-07","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  79.0","18","  69.7","18","1011.3"," 8","999.9"," 0","  6.3","18"," 11.9","17"," 19.0","999.9","  86.4"," ","  71.6"," "," 0.00","I","999.9","000000"
"98223099999","2021-01-08","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  74.9","18","  65.7","18","1012.8"," 8","999.9"," 0","  6.4","18"," 14.7","18"," 22.9"," 31.1","  81.1"," ","  69.8","*"," 0.00","I","999.9","000000"
"98223099999","2021-01-09","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  74.4","18","  62.2","18","1013.4"," 8","999.9"," 0","  6.5","18"," 11.8","18"," 20.0","999.9","  81.1"," ","  69.4","*"," 0.00","I","999.9","000000"
"98223099999","2021-01-10","18.178092","120.531522","7.62","LAOAG INTERNATIONAL, RP","  75.5","18","  60.0","18","1013.3"," 8","999.9"," 0","  6.2","18","  6.3","16"," 12.0","999.9","  86.2"," ","  62.6","*"," 0.00","I","999.9","000000"
