"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"98851041231","2021-01-01","14.8","120.26667","18.3","CUBI POINT NF, RP","  77.9","14","  73.6","14","1008.9"," 8","993.9"," 8","  8.8","14","  4.7","13","  8.0","999.9","  82.4","*","  73.0"," "," 0.06","G","999.9","010000"
"98851041231","2021-01-02","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.2","13","  73.3","13","1008.7"," 8","993.8"," 8","  9.4","13","  5.2","13"," 11.1","999.9","  89.1"," ","  73.0"," "," 0.30","G","999.9","010000"
"98851041231","2021-01-03","14.8","120.26667","18.3","CUBI POINT NF, RP","  79.7","14","  72.8","14","1008.7"," 8","993.8"," 8","  8.3","14","  5.6","13","  9.9","999.9","  84.4"," ","  72.5"," "," 0.54","G","999.9","010000"
"98851041231","2021-01-04","14.8","120.26667","18.3","CUBI POINT NF, RP","  79.1","14","  73.3","14","1008.8"," 8","993.9"," 8","  8.7","14","  5.2","13","  8.0"," 17.1","  84.2"," ","  69.8"," "," 0.25","G","999.9","010000"
"98851041231","2021-01-05","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.9","13","  72.5","13","1008.0"," 8","993.2"," 8","  9.5","13","  7.3","11"," 11.1","999.9","  88.5"," ","  72.5"," "," 0.55","G","999.9","010000"
"98851041231","2021-01-06","14.8","120.26667","18.3","CUBI POINT NF, RP","  77.6","14","  72.0","14","1007.4"," 8","992.5"," 8","  9.6","14","  6.0","13","  9.9","999.9","  81.0"," ","  70.5","*"," 0.32","G","999.9","010000"
"98851041231","2021-01-07","14.8","120.26667","18.3","CUBI POINT NF, RP","  74.3","13","  72.5","13","1007.7"," 7","992.6"," 7","  7.8","13","  3.0","13","  7.0","999.9","  75.2","*","  70.2"," "," 0.23","G","999.9","010000"
"98851041231","2021-01-08","14.8","120.26667","18.3","CUBI POINT NF, RP","  78.9","12","  73.7","12","1007.7"," 8","992.8"," 8","  9.5","12","  2.9","10","  5.8","999.9","  82.9"," ","  71.8"," "," 0.26","G","999.9","000000"
"98851041231","2021-01-09","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.6","14","  74.8","14","1007.7"," 8","992.8"," 8","  9.7","14","  3.4","12","  7.0","999.9","  87.8","*","  71.6"," "," 0.00","G","999.9","000010"
"98851041231","2021-01-10","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.3","14","  74.9","14","1007.4"," 8","992.5"," 8","  9.3","14","  3.0","13","  8.0","999.9","  89.6"," ","  73.0"," "," 0.16","A","999.9","010000"
"98851041231","2021-01-11","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.4","14","  74.7","14","1007.3"," 8","992.5"," 8","  9.4","14","  4.2","13","  8.9","999.9","  87.4"," ","  72.3"," "," 0.08","A","999.9","010000"
"98851041231","2021-01-12","14.8","120.26667","18.3","CUBI POINT NF, RP","  79.8","13","  75.5","13","1007.9"," 8","993.1"," 8","  9.4","13","  4.4","12"," 13.0","999.9","  89.6","*","  73.8"," "," 0.28","G","999.9","010010"
"98851041231","2021-01-13","14.8","120.26667","18.3","CUBI POINT NF, RP","  81.3","14","  74.2","14","1007.5"," 8","992.7"," 8","  9.2","14","  4.9","13","  8.9","999.9","  89.6","*","  72.7"," "," 0.24","G","999.9","010000"
"98851041231","2021-01-14","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.3","14","  74.8","14","1007.8"," 8","993.0"," 8","  9.2","14","  6.5","11","  9.9","999.9","  88.2"," ","  72.9","*"," 0.00","G","999.9","000000"
"98851041231","2021-01-15","14.8","120.26667","18.3","CUBI POINT NF, RP","  80.7","14","  73.6","14","1006.7"," 8","991.8"," 8","  9.1","14","  5.1","11"," 12.0","999.9","  88.0"," ","  70.9","*"," 0.00","G","999.9","010000"
"98851041231","2021-01-16","14.8","120.26667","18.3","CUBI POINT NF, RP","  80.0","14","  74.5","14","1006.6"," 8","991.7"," 8","  9.3","14","  4.3","11"," 12.0","999.9","  84.2","*","  71.6"," "," 0.03","G","999.9","010000"
"98851041231","2021-01-17","14.8","120.26667","18.3","CUBI POINT NF, RP","  78.7","14","  75.2","14","1006.8"," 8","991.9"," 8","  8.5","13","  3.2","13","  6.0","999.9","  84.6"," ","  73.4"," "," 0.30","G","999.9","010000"
"98851041231","2021-01-18","14.8","120.26667","18.3","CUBI POINT NF, RP","  76.5","14","  73.7","14","1006.8"," 8","991.9"," 8","  8.8","14","  3.9","14","  7.8","999.9","  78.8"," ","  72.5"," "," 0.88","G","999.9","010000"
"98851041231","2021-01-19","14.8","120.26667","18.3","CUBI POINT NF, RP","  79.5","14","  73.7","14","1008.4"," 8","993.5"," 8","  9.5","14","  5.6","13"," 14.0","999.9","  86.0","*","  72.5"," "," 0.24","G","999.9","010000"
"98851041231","2021-01-20","14.8","120.26667","18.3","CUBI POINT NF, RP","  81.9","14","  74.6","14","1009.2"," 8","994.4"," 8","  9.4","14","  6.9","12"," 14.0"," 22.9","  87.8"," ","  72.7"," "," 0.00","G","999.9","010000"
"98851041231","2021-01-21","14.8","120.26667","18.3","CUBI POINT NF, RP","  79.5"," 8","  72.3"," 8","1009.0"," 8","994.1"," 8"," 11.2"," 8","  2.8"," 7","  3.9","999.9","  89.2"," ","  72.0","*"," 0.16","G","999.9","000000"
"98851041231","2021-01-22","14.8","120.26667","18.3","CUBI POINT NF, RP","  77.6","14","  72.9","14","1009.9"," 8","994.9"," 8","  8.3","14","  4.0","13"," 12.0","999.9","  86.0","*","  71.1","*"," 0.00","G","999.9","010000"
"98851041231","2021-01-23","14.8","120.26667","18.3","CUBI POINT NF, RP","  80.0","14","  73.3","14","1010.7"," 8","995.2"," 8","  9.8","14","  2.3","11","  5.1","999.9","  84.2","*","  69.8"," "," 1.33","G","999.9","000000"
"98851041231","2021-01-24","14.8","120.26667","18.3","CUBI POINT NF, RP","  83.0","14","  72.7","14","1009.5"," 8","994.5"," 8","  9.7","14","  4.8","14","  7.0","999.9","  91.4","*","  73.4"," "," 0.00","G","999.9","000000"
"98851041231","2021-01-25","14.8","120.26667","18.3","CUBI POINT NF, RP","  83.5","14","  72.5","14","1008.7"," 8","993.8"," 8","  9.7","14","  4.5","14","  8.9","999.9","  89.6","*","  72.0"," "," 0.07","G","999.9","000000"
"98851041231","2021-01-26","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.8","12","  73.2","12","1007.2"," 8","992.9"," 8","  9.7","12","  5.0","10","  9.9","999.9","  90.3"," ","  72.0"," "," 0.00","G","999.9","010000"
"98851041231","2021-01-27","14.8","120.26667","18.3","CUBI POINT NF, RP","  81.1"," 8","  69.0"," 8","1007.6"," 8","992.8"," 8"," 12.1"," 8","  5.8"," 8","  7.8","999.9","  89.6"," ","  72.9","*"," 0.12","G","999.9","000000"
"98851041231","2021-01-28","14.8","120.26667","18.3","CUBI POINT NF, RP","  83.8","15","  70.2","15","1008.4"," 8","993.6"," 8","  9.5","15","  5.4","15","  9.9","999.9","  91.4","*","  71.6"," "," 0.00","G","999.9","000000"
"98851041231","2021-01-29","14.8","120.26667","18.3","CUBI POINT NF, RP","  81.3","14","  68.4","14","1008.6"," 8","993.7"," 8","  9.1","14","  8.5","14"," 20.0","999.9","  88.0"," ","  70.9","*"," 0.00","C","999.9","010000"
"98851041231","2021-01-30","14.8","120.26667","18.3","CUBI POINT NF, RP","  80.2","14","  71.9","14","1009.5"," 8","994.6"," 8","  9.1","14","  6.3","14"," 13.0","999.9","  87.8","*","  70.2"," "," 0.00","G","999.9","010000"
"98851041231","2021-01-31","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.1","13","  70.3","13","1010.2"," 8","995.3"," 8","  8.8","13","  8.7","13"," 15.5","999.9","  86.7"," ","  69.8"," "," 0.15","G","999.9","010000"
"98851041231","2021-02-01","14.8","120.26667","18.3","CUBI POINT NF, RP","  81.2","14","  70.4","14","1009.8"," 8","994.8"," 8","  9.7","14","  6.8","13"," 12.0","999.9","  87.8","*","  71.1","*"," 0.83","G","999.9","010000"
"98851041231","2021-02-02","14.8","120.26667","18.3","CUBI POINT NF, RP","  81.4","13","  72.3","13","1010.2"," 7","995.3"," 7","  9.2","13","  3.3","11","  6.0","999.9","  86.0","*","  69.8"," "," 0.00","G","999.9","000000"
"98851041231","2021-02-03","14.8","120.26667","18.3","CUBI POINT NF, RP","  84.3","14","  71.3","14","1009.0"," 8","994.2"," 8","  9.5","14","  7.2","14"," 14.0","999.9","  91.4","*","  71.6"," "," 0.00","I","999.9","000000"
"98851041231","2021-02-04","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.3","14","  71.1","14","1009.3"," 8","994.4"," 8","  9.1","14","  6.9","14","  9.9","999.9","  88.2"," ","  72.0"," "," 0.00","B","999.9","010000"
"98851041231","2021-02-05","14.8","120.26667","18.3","CUBI POINT NF, RP","  83.6","14","  72.2","14","1009.2"," 8","994.3"," 8","  9.3","14","  6.3","14"," 11.1","999.9","  89.6","*","  73.0"," "," 0.00","G","999.9","000000"
"98851041231","2021-02-06","14.8","120.26667","18.3","CUBI POINT NF, RP","  84.0","13","  69.4","13","1008.2"," 7","993.4"," 7","  9.5","13","  8.7","12"," 12.0","999.9","  89.8","*","  71.6"," "," 0.06","G","999.9","000000"
"98851041231","2021-02-07","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.7","14","  72.6","14","1007.6"," 7","992.7"," 8","  9.2","14","  5.1","13","  7.8","999.9","  89.6","*","  70.7"," "," 0.00","G","999.9","000000"
"98851041231","2021-02-08","14.8","120.26667","18.3","CUBI POINT NF, RP","  80.2","14","  74.1","14","1008.2"," 8","993.2"," 8","  9.1","14","  4.5","14"," 14.0","999.9","  89.6"," ","  71.8"," "," 0.00","G","999.9","010010"
"98851041231","2021-02-09","14.8","120.26667","18.3","CUBI POINT NF, RP","  81.7","13","  73.6","13","1008.3"," 7","993.4"," 7","  9.0","13","  5.4","12"," 13.0","999.9","  86.4"," ","  70.9"," "," 1.70","G","999.9","000000"
"98851041231","2021-02-10","14.8","120.26667","18.3","CUBI POINT NF, RP","  86.5","11","  74.5","11","1008.6"," 4","993.3"," 4","  8.5","11","  7.9","10"," 14.0","999.9","  90.0","*","  72.5"," "," 0.00","G","999.9","000000"
"98851041231","2021-02-13","14.8","120.26667","18.3","CUBI POINT NF, RP","  75.4"," 4","  73.9"," 4","1010.5"," 4","995.6"," 4"," 10.7"," 4","999.9"," 0","999.9","999.9","  89.6"," ","  73.4","*"," 2.09","B","999.9","010000"
"98851041231","2021-02-14","14.8","120.26667","18.3","CUBI POINT NF, RP","  80.4","14","  73.9","14","1009.8"," 8","994.8"," 8","  9.7","14","  4.5","11"," 14.0","999.9","  86.2"," ","  71.8"," "," 0.00","I","999.9","000000"
"98851041231","2021-02-15","14.8","120.26667","18.3","CUBI POINT NF, RP","  82.2","14","  72.4","14","1009.1"," 8","994.2"," 8","  9.5","14","  5.8","14"," 11.1","999.9","  89.6","*","  70.7","*"," 0.71","A","999.9","010010"
"98851041231","2021-02-16","14.8","120.26667","18.3","CUBI POINT NF, RP","  79.6","14","  72.8","14","1009.2"," 8","994.2"," 8","  9.3","14","  4.9","12","  9.9","999.9","  86.7"," ","  69.8"," "," 0.24","C","999.9","010010"
